Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 06:00:00 +01:00,2020-07-24 07:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 07:00:00 +01:00,2020-07-24 08:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 08:00:00 +01:00,2020-07-24 09:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 09:00:00 +01:00,2020-07-24 10:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 10:00:00 +01:00,2020-07-24 11:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 11:00:00 +01:00,2020-07-24 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 12:00:00 +01:00,2020-07-24 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 13:00:00 +01:00,2020-07-24 14:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 14:00:00 +01:00,2020-07-24 15:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 15:00:00 +01:00,2020-07-24 16:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 16:00:00 +01:00,2020-07-24 17:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 17:00:00 +01:00,2020-07-24 18:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 18:00:00 +01:00,2020-07-24 19:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 19:00:00 +01:00,2020-07-24 20:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 20:00:00 +01:00,2020-07-24 21:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 21:00:00 +01:00,2020-07-24 22:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 22:00:00 +01:00,2020-07-24 23:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-24 23:00:00 +01:00,2020-07-25 00:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 00:00:00 +01:00,2020-07-25 01:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 01:00:00 +01:00,2020-07-25 02:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 02:00:00 +01:00,2020-07-25 03:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 03:00:00 +01:00,2020-07-25 04:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 04:00:00 +01:00,2020-07-25 05:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 05:00:00 +01:00,2020-07-25 06:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 06:00:00 +01:00,2020-07-25 07:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 07:00:00 +01:00,2020-07-25 08:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 08:00:00 +01:00,2020-07-25 09:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 09:00:00 +01:00,2020-07-25 10:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 10:00:00 +01:00,2020-07-25 11:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 11:00:00 +01:00,2020-07-25 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 12:00:00 +01:00,2020-07-25 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 13:00:00 +01:00,2020-07-25 14:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 14:00:00 +01:00,2020-07-25 15:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 15:00:00 +01:00,2020-07-25 16:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 16:00:00 +01:00,2020-07-25 17:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 17:00:00 +01:00,2020-07-25 18:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 18:00:00 +01:00,2020-07-25 19:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 19:00:00 +01:00,2020-07-25 20:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 20:00:00 +01:00,2020-07-25 21:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,,µg/m3,2020-07-25 21:00:00 +01:00,2020-07-25 22:00:00 +01:00,-1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 22:00:00 +01:00,2020-07-25 23:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-25 23:00:00 +01:00,2020-07-26 00:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 00:00:00 +01:00,2020-07-26 01:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 01:00:00 +01:00,2020-07-26 02:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 02:00:00 +01:00,2020-07-26 03:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 03:00:00 +01:00,2020-07-26 04:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 04:00:00 +01:00,2020-07-26 05:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 05:00:00 +01:00,2020-07-26 06:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 06:00:00 +01:00,2020-07-26 07:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 07:00:00 +01:00,2020-07-26 08:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 08:00:00 +01:00,2020-07-26 09:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 09:00:00 +01:00,2020-07-26 10:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 10:00:00 +01:00,2020-07-26 11:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 11:00:00 +01:00,2020-07-26 12:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 12:00:00 +01:00,2020-07-26 13:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 13:00:00 +01:00,2020-07-26 14:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 14:00:00 +01:00,2020-07-26 15:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 15:00:00 +01:00,2020-07-26 16:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 16:00:00 +01:00,2020-07-26 17:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 17:00:00 +01:00,2020-07-26 18:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 18:00:00 +01:00,2020-07-26 19:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 19:00:00 +01:00,2020-07-26 20:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 20:00:00 +01:00,2020-07-26 21:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 21:00:00 +01:00,2020-07-26 22:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 22:00:00 +01:00,2020-07-26 23:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-26 23:00:00 +01:00,2020-07-27 00:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-27 00:00:00 +01:00,2020-07-27 01:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-27 01:00:00 +01:00,2020-07-27 02:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-27 02:00:00 +01:00,2020-07-27 03:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-27 03:00:00 +01:00,2020-07-27 04:00:00 +01:00,1,2
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample1_20,SPP.IE.IE0028ASample1_20,SAM.IE.IE0028ASAMPLE1,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,3.2400000000,µg/m3,2020-07-27 04:00:00 +01:00,2020-07-27 05:00:00 +01:00,1,2
